file,channel,mean,std,iqr,min,max,rms,skewness,kurtosis,moving_average,power_delta,power_theta,power_alpha,power_beta_low,power_beta_mid,power_ratio_index,delta_alpha_ratio,theta_alpha_ratio,theta_beta_ratio,theta_beta_alpha_ratio,engagement_index
UnicornRecorder_12_05_2025_12_37_430.csv,Pz (ch5),0.9385390671790003,10.427665353683912,16.682688250384807,-20.980505497692917,24.914759331373332,10.46981663206386,0.2540071215280259,-0.8202553376871422,-11.3765989445312,0.4803570223374917,0.16075175632214284,0.2894677107156683,0.024106567909727997,0.04531694271496916,0.23983162216282175,1.659449411990983,0.5553357088592253,2.3155232986007483,0.44791219947307936,0.15419926437536008
UnicornRecorder_12_05_2025_12_37_430.csv,PO7 (ch6),0.6480632442224293,9.484583680733344,13.426996377741347,-18.445016795104316,23.759657402036048,9.506698352495748,0.32125282413747314,-0.5149722752056909,-7.61201321126741,0.4781948978749373,0.16736139498268043,0.2662305620070626,0.03434970424227287,0.05386344089304686,0.33134116710830364,1.7961683071617138,0.6286332933415836,1.8972387247495441,0.47218046648928175,0.20344737422656223
UnicornRecorder_12_05_2025_12_37_430.csv,Oz (ch7),0.8558426075992321,9.849664501366377,13.257249969051042,-18.137927162608406,23.474242710776053,9.886776894340198,0.21421686608348606,-0.6597449046217974,-16.557801869738586,0.47200756149223044,0.16585018058048567,0.2763418131804176,0.033148574943222674,0.05265186980364353,0.31048665332035347,1.7080569750190748,0.6001631771598953,1.9329757680136408,0.4579696982333044,0.19403436958937612
UnicornRecorder_12_05_2025_12_37_430.csv,PO8 (ch8),0.9337999513571267,8.06471757412273,12.134201072249,-18.65342625507493,18.652433938222085,8.118599134057462,0.1314222558116909,-0.6343111224033651,-15.671388229633868,0.45065006839146005,0.1363715533489433,0.32619404553788695,0.03168476015151738,0.05509957257019226,0.2660512474364888,1.381539836658722,0.418068800502074,1.5713844777287675,0.330214753430071,0.1876151899980396
UnicornRecorder_12_05_2025_12_41_310.csv,Fz (ch1),0.40458469292765614,6.4962081176330155,9.735023631899836,-19.289565277116512,17.44101036085182,6.508794718022105,-0.006366127261014454,-0.40540138542388116,-13.088069008564648,0.5423729315791685,0.23807031998610403,0.1484425452310659,0.02430061680540637,0.04681358639825506,0.4790688753885549,3.6537566149577265,1.6037876446777668,3.3477183074709127,1.084322489212308,0.18398922675886742
UnicornRecorder_12_05_2025_12_41_310.csv,C3 (ch2),0.03443950778777466,7.822896081468397,8.196839750971915,-18.425690150976052,24.63938145471337,7.822971889323791,0.6227617458427198,1.0022285844954641,-1.2592380723815524,0.5315591922242227,0.174073308759342,0.21088299117894255,0.027740355703182056,0.055744152134310804,0.39588070792609803,2.5206356816760707,0.8254497329831305,2.0850971427918714,0.591346902565568,0.2168674934034771
UnicornRecorder_12_05_2025_12_41_310.csv,Cz (ch3),-0.06600790325934269,3.098237392763558,4.380489987585541,-7.429216026509645,7.711974113599672,3.098940461708005,0.12223736348415508,-0.42550712570266125,2.4496843512726265,0.4986254643280836,0.25972633680011326,0.09886093208594904,0.04169824741660808,0.10108901936924593,1.44432450486827,5.043705878623336,2.627188833039819,1.8189740769367009,1.0748118049822537,0.3981939103120343
UnicornRecorder_12_05_2025_12_41_310.csv,C4 (ch4),0.3506276896489719,7.515921348879898,11.45477483879722,-21.161302895884276,15.873669226672684,7.524095526991746,-0.44556705702249666,-0.27447318378223384,-10.895047148982922,0.5099199737546197,0.151447993310816,0.2545151540920811,0.027779028012182225,0.05633785083030092,0.33049850859587904,2.0034955308403197,0.5950450921127611,1.8004471325477585,0.4472346930630781,0.2072032384727808
UnicornRecorder_12_05_2025_12_41_310.csv,Pz (ch5),0.8677739401997424,8.466778524687816,12.209400740204666,-21.212829327708356,21.963017360489616,8.5111321337061,-0.0343888157478359,-0.1427538790190539,3.0500429743499793,0.562159426075083,0.16823045028569306,0.19751580426229273,0.024902778602910874,0.047191540774020276,0.36500532018791215,2.846149087536098,0.8517315913732657,2.3334771968112054,0.6239767558239355,0.19711567372311228
UnicornRecorder_12_05_2025_12_41_310.csv,PO7 (ch6),0.276851603962439,6.24166053778004,7.490013544691102,-16.8215465272423,14.007831665598552,6.247797458264567,-0.30630066200265416,-0.07346714781422303,5.692815558891005,0.5461521784382048,0.16217183584192796,0.20759332043610207,0.028751092326200774,0.055331572957564204,0.40503550454864423,2.6308754891095467,0.7811996816720556,1.9287190206759626,0.555999958109962,0.22739477707992153
UnicornRecorder_12_05_2025_12_41_310.csv,Oz (ch7),0.563956590112703,8.343857029652934,11.147325855627164,-16.362327346554622,21.8533629581084,8.362894066459303,0.3289300363665158,-0.21592574120640817,4.916282911577278,0.5601911573950982,0.17774405157011489,0.18562639445403184,0.028468751226366194,0.04796964535438877,0.4117862484242995,3.0178421503188915,0.9575365189465611,2.325324176342886,0.6782446847143268,0.21035942085305276
