0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.170,0.928,-0.218,0.000,0.000,0.000,1.000,1.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.166,0.949,-0.233,0.000,0.000,0.000,2.000,1.000,13.010,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.164,0.957,-0.239,0.000,0.000,0.000,3.000,1.000,2.523,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.164,0.960,-0.241,0.000,0.000,0.000,4.000,1.000,2.472,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.163,0.959,-0.238,-0.977,-1.678,-1.007,5.000,1.000,11.285,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.162,0.962,-0.239,-2.686,-3.998,-2.441,6.000,1.000,3.048,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.164,0.959,-0.244,-1.770,-1.617,-1.373,7.000,1.000,0.028,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.162,0.961,-0.245,-1.251,-0.763,-1.007,8.000,1.000,1.843,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.163,0.963,-0.243,-1.129,-0.336,-0.732,9.000,1.000,8.816,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.164,0.963,-0.246,-0.977,-0.336,-0.702,10.000,1.000,2.454,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.165,0.964,-0.247,-1.038,-0.305,-0.793,11.000,1.000,8.740,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.166,0.963,-0.249,-1.038,-0.275,-0.885,12.000,1.000,5.006,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.167,0.964,-0.245,-1.007,-0.275,-0.732,13.000,1.000,3.074,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.164,0.966,-0.248,-0.885,-0.244,-0.732,14.000,1.000,0.013,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.166,0.965,-0.249,-1.007,-0.214,-0.763,15.000,1.000,1.939,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.166,0.965,-0.248,-1.007,-0.214,-0.671,16.000,1.000,11.208,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.165,0.966,-0.245,-1.068,-0.275,-0.732,17.000,1.000,3.121,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.167,0.963,-0.245,-1.099,-0.214,-0.732,18.000,1.000,0.032,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.168,0.966,-0.247,-1.099,-0.183,-0.763,19.000,1.000,5.583,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.166,0.965,-0.246,-1.190,-0.244,-0.854,20.000,1.000,2.497,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.166,0.965,-0.246,-1.312,-0.275,-0.702,21.000,1.000,2.498,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.167,0.965,-0.244,-1.221,-0.305,-0.732,22.000,1.000,2.527,0.000
