0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.134,0.942,-0.175,0.000,0.000,0.000,1.000,1.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.129,0.962,-0.190,0.000,0.000,0.000,2.000,1.000,14.520,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.127,0.971,-0.195,0.000,0.000,0.000,3.000,1.000,5.088,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.126,0.974,-0.199,0.000,0.000,0.000,4.000,1.000,2.561,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.127,0.974,-0.203,-0.244,-0.305,-0.061,5.000,1.000,2.213,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.127,0.973,-0.205,-1.099,-0.824,-0.488,6.000,1.000,2.685,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.130,0.974,-0.206,-1.129,-0.519,-0.580,7.000,1.000,6.336,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.128,0.975,-0.208,-0.946,-0.366,-0.549,8.000,1.000,4.564,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.129,0.976,-0.208,-0.977,-0.427,-0.549,9.000,1.000,0.045,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.129,0.974,-0.206,-0.824,-0.427,-0.671,10.000,1.000,11.615,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.128,0.975,-0.207,-0.763,-0.397,-0.519,11.000,1.000,2.533,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.128,0.973,-0.209,-0.793,-0.458,-0.519,12.000,1.000,2.761,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.126,0.973,-0.207,-0.824,-0.519,-0.519,13.000,1.000,0.025,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.128,0.974,-0.208,-0.885,-0.488,-0.488,14.000,1.000,8.045,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.127,0.975,-0.208,-0.854,-0.427,-0.488,15.000,1.000,3.148,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.127,0.976,-0.207,-0.824,-0.458,-0.427,16.000,1.000,0.035,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.127,0.976,-0.206,-0.763,-0.488,-0.336,17.000,1.000,1.793,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.128,0.975,-0.207,-0.793,-0.671,-0.366,18.000,1.000,19.444,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.126,0.974,-0.207,-0.793,-0.641,-0.488,19.000,1.000,0.032,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.126,0.977,-0.208,-0.732,-0.641,-0.397,20.000,1.000,6.720,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.123,0.979,-0.209,-0.854,-0.641,-0.519,21.000,1.000,0.026,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.124,0.978,-0.206,-0.824,-0.549,-0.427,22.000,1.000,0.008,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.124,0.977,-0.207,-0.793,-0.427,-0.275,23.000,1.000,2.719,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.125,0.976,-0.208,-0.824,-0.458,-0.275,24.000,1.000,2.544,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.126,0.976,-0.209,-0.824,-0.427,-0.305,25.000,1.000,2.648,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.126,0.976,-0.208,-0.763,-0.397,-0.305,26.000,1.000,8.797,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.126,0.977,-0.209,-0.793,-0.488,-0.305,27.000,1.000,8.946,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.124,0.976,-0.207,-0.854,-0.275,-0.275,28.000,1.000,0.034,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.124,0.976,-0.208,-0.793,-0.214,-0.366,29.000,1.000,14.310,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.122,0.976,-0.210,-0.854,-0.183,-0.336,30.000,1.000,0.032,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.122,0.975,-0.211,-0.854,-0.092,-0.397,31.000,1.000,0.012,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.125,0.975,-0.208,-0.854,-0.031,-0.366,32.000,1.000,3.084,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.124,0.975,-0.210,-0.824,0.031,-0.397,33.000,1.000,0.021,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.122,0.975,-0.210,-0.824,0.061,-0.397,34.000,1.000,2.106,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.124,0.977,-0.207,-0.854,0.122,-0.305,35.000,1.000,6.049,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.124,0.977,-0.207,-0.916,0.244,-0.214,36.000,1.000,9.270,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.124,0.978,-0.208,-0.946,0.244,-0.305,37.000,1.000,0.023,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.124,0.977,-0.207,-0.946,0.244,-0.336,38.000,1.000,3.696,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.123,0.976,-0.208,-1.068,0.244,-0.336,39.000,1.000,0.017,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.124,0.974,-0.206,-1.007,0.336,-0.336,40.000,1.000,13.748,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.125,0.975,-0.206,-0.946,0.458,-0.336,41.000,1.000,0.017,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.125,0.975,-0.209,-1.007,0.397,-0.275,42.000,1.000,2.685,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.125,0.976,-0.207,-1.038,0.519,-0.244,43.000,1.000,0.016,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.125,0.973,-0.207,-1.038,0.488,-0.244,44.000,1.000,1.706,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.125,0.974,-0.207,-1.038,0.305,-0.275,45.000,1.000,14.304,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.127,0.975,-0.208,-1.038,0.427,-0.244,46.000,1.000,2.515,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.128,0.974,-0.207,-1.007,0.427,-0.244,47.000,1.000,0.025,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.126,0.974,-0.209,-0.977,0.336,-0.305,48.000,1.000,2.344,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.127,0.973,-0.209,-0.977,0.336,-0.458,49.000,1.000,2.145,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.129,0.974,-0.209,-1.038,0.275,-0.488,50.000,1.000,8.911,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.126,0.974,-0.208,-0.946,0.153,-0.427,51.000,1.000,3.133,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.127,0.975,-0.212,-0.854,0.000,-0.458,52.000,1.000,0.036,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.128,0.974,-0.207,-0.854,-0.153,-0.427,53.000,1.000,10.393,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.127,0.974,-0.206,-0.824,-0.214,-0.397,54.000,1.000,3.422,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.129,0.974,-0.206,-0.824,-0.214,-0.458,55.000,1.000,0.050,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.128,0.973,-0.206,-0.763,-0.244,-0.397,56.000,1.000,7.721,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.128,0.973,-0.206,-0.763,-0.275,-0.397,57.000,1.000,5.630,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.128,0.974,-0.205,-0.763,-0.366,-0.366,58.000,1.000,0.037,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.126,0.974,-0.204,-0.702,-0.244,-0.366,59.000,1.000,1.902,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.125,0.975,-0.204,-0.671,-0.366,-0.336,60.000,1.000,2.432,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.124,0.975,-0.205,-0.702,-0.427,-0.397,61.000,1.000,2.783,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.126,0.974,-0.207,-0.732,-0.488,-0.458,62.000,1.000,20.934,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.127,0.976,-0.206,-0.671,-0.458,-0.397,63.000,1.000,3.322,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.125,0.976,-0.208,-0.702,-0.458,-0.366,64.000,1.000,0.031,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.125,0.978,-0.210,-0.702,-0.580,-0.305,65.000,1.000,1.613,0.000
