0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.159,0.908,-0.173,0.000,0.000,0.000,1.000,1.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.156,0.934,-0.187,0.000,0.000,0.000,2.000,1.000,18.148,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.151,0.944,-0.197,0.000,0.000,0.000,3.000,1.000,2.227,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.151,0.953,-0.197,0.000,0.000,0.000,4.000,1.000,2.453,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.151,0.959,-0.193,-1.709,-2.747,-1.801,5.000,1.000,3.693,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.148,0.966,-0.193,-3.815,-3.540,-5.768,6.000,1.000,19.081,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.147,0.970,-0.192,-2.655,-0.671,-5.707,7.000,1.000,2.826,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.146,0.976,-0.193,-2.258,0.610,-5.737,8.000,1.000,0.044,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.147,0.978,-0.198,-2.106,1.221,-5.859,9.000,1.000,1.767,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.144,0.978,-0.195,-2.167,1.678,-6.104,10.000,1.000,2.498,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.144,0.981,-0.195,-2.289,1.923,-6.073,11.000,1.000,2.629,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.144,0.982,-0.194,-2.441,2.380,-6.104,12.000,1.000,2.378,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.142,0.983,-0.192,-2.625,2.716,-6.134,13.000,1.000,8.812,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.142,0.983,-0.194,-2.869,3.082,-6.073,14.000,1.000,3.099,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.143,0.980,-0.193,-2.991,3.387,-6.226,15.000,1.000,0.032,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.141,0.981,-0.189,-3.326,3.784,-6.287,16.000,1.000,1.903,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.141,0.977,-0.191,-3.601,4.272,-6.317,17.000,1.000,8.909,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.142,0.973,-0.188,-3.784,4.639,-6.348,18.000,1.000,9.085,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.143,0.970,-0.188,-4.059,5.127,-6.256,19.000,1.000,0.017,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.144,0.969,-0.188,-4.181,5.554,-6.287,20.000,1.000,2.013,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.146,0.967,-0.190,-4.272,5.707,-6.348,21.000,1.000,2.791,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.150,0.969,-0.189,-4.333,6.042,-6.348,22.000,1.000,2.103,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.149,0.972,-0.189,-4.333,6.439,-6.378,23.000,1.000,9.385,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.148,0.973,-0.188,-4.425,6.714,-6.287,24.000,1.000,0.031,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.151,0.974,-0.188,-4.456,7.080,-6.439,25.000,1.000,10.628,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.152,0.973,-0.184,-4.639,7.263,-6.287,26.000,1.000,18.699,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.150,0.965,-0.187,-4.852,7.477,-6.165,27.000,1.000,0.038,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.151,0.957,-0.183,-4.913,7.751,-6.195,28.000,1.000,0.014,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.152,0.950,-0.183,-4.822,7.935,-6.134,29.000,1.000,3.001,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.154,0.945,-0.182,-4.639,8.301,-6.073,30.000,1.000,0.035,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.155,0.944,-0.184,-4.333,8.514,-6.073,31.000,1.000,4.532,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.154,0.946,-0.184,-4.059,8.575,-5.920,32.000,1.000,2.627,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.156,0.949,-0.180,-3.632,8.789,-5.798,33.000,1.000,2.449,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.156,0.952,-0.183,-3.357,9.125,-5.676,34.000,1.000,2.481,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.158,0.954,-0.181,-3.082,9.369,-5.463,35.000,1.000,2.470,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.159,0.954,-0.182,-2.869,9.369,-5.310,36.000,1.000,2.594,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.159,0.947,-0.179,-2.655,9.460,-5.157,37.000,1.000,2.202,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.159,0.942,-0.177,-2.289,9.674,-5.066,38.000,1.000,34.527,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.161,0.934,-0.179,-1.831,9.766,-4.913,39.000,1.000,0.032,0.000
